Marienturm,2015,"42,500"
Saeed Tower II,2000,
The EY Centre,2013,"63,499"
Al Khatem Tower,2008,
Al Maqam Tower,2008,
City155,,
Metro Spire Residences,2012,"12,917"
Harumi Island Triton Square Tower Z,1997,"94,697"
Novotel Da Nang Premier Han River,2005,
Shaiba Tower 1,2004,
Altira Office Park,2012,"62,000"
Bank of Communications Tower,1995,"7,650"
Fortune Plaza A,2006,
Nikkei Building,2007,
Torre BBVA,2013,
Zuellig Building,2010,
Petroland Tower,2009,
East Pacific Center Tower D,2007,
The Westin Virginia Beach Town Center & Residences,2005,
M??venpick Siam Hotel & Residences,2006,
Rosewood Bangkok Hotel,2015,
Mondrian Doha Hotel,2011,
7 Corporate Avenue,2011,
Jinan Center Financial City A1-5,,
Ascentia Sky,2009,"41,285"
One Beacon Street,,"94,760"
Hua Nan Bank Headquarters,2011,"40,700"
Mansao Margarida Costa Pinto,,
United Nations Secretariat Building,1947,"82,272"
Grand Front Osaka Intercontinental Hotel,,
810 7th Avenue,,"64,288"
10 Universal City Plaza,,"76,180"
Jinan Center Financial City A5-2,,
Sanya Haitang Bay Mangrove Resort,,"109,247"
S-Trenue,2006,"39,900"
87 Peter,2015,"43,003"
Pavilion Residences Tower 1,2005,
Sheraton Grande Ocean Resort,,
Hotel de las Artes,,"59,086"
Gulf Bank Apartments A,,
Azrieli Center Square Tower,1997,"37,540"
Rothschild Tower,2010,"27,000"
Uprise Elite,2007,
Torre Mapfre,,"64,491"
Mistral Residential Tower,2014,
Hilton Kuala Lumpur,,
Le Meridien Kuala Lumpur Sentral,,
King's Residence,,
Samsung Raemian Gangdong Palace Office Tower,2013,"79,644"
Guangdong Color TV Center,1985,"38,000"
Corporativo Bansi,2015,"49,100"
Otemachi Financial City North Tower,2010,"110,000"
President Enterprise Corporation Tower,2001,"115,272"
The Beach Club Tower 2,2004,
One United Nations Plaza,,
Two United Nations Plaza,,
BSA Makati Tower,,
Hilltop Tower,2002,"79,849"
Metro City I Tower 3,,
Metro City I Tower 4,,
Metro City I Tower 5,,
Metro City I Tower 6,,
Metro City I Tower 1,,
Metro City I Tower 2,,
Skyper,2002,
Wish Signature @ Midtown Siam,2015,"46,377"
China Resources Shenzhen Bay Yuefu Phase 2 Tower 2,2014,
The Panorama,1998,"24,312"
Morpheus,2014,"147,860"
Worldmark Westend 105,2007,
One Indiana Square,1967,"62,950"
Shengda Jinpan 1,,
Shengda Jinpan 2,,
Shengda Jinpan 3,,
Dawangjing 618 Tower 2,,
TD South Tower,1982,"60,871"
Fifth Street Towers II,,"102,192"
Vern Riffe Center for Govermnment and the Arts,,"102,192"
Liberte 8,,
W-Comfort Towers West,,"70,595"
Johns-Manville Building,1930,
Bank of America Plaza,1972,"80,528"
60 Broad Street,1960,"91,856"
Hotel St. Jane,1928,"26,942"
Lefcourt National Building,,"34,523"
State Street Financial Center,2000,"94,220"
400 East Ohio Street,,
Westlake Village 1,2012,
Reach,2012,
Dragon City 1,2008,
Dragon City 2,2008,
35 Mariner,2003,
Dayong Commercial Center 1,2013,
Haeundae Hillside We've Tower 105,2010,"33,667"
Met 2 Marriott Marquis,2007,
Edificio Grattacielo,2010,
Silverene Tower A,2007,"54,752"
Century Gateway 2,2007,
Le Palais,,
Sharp Centum Park 202,,
Sharp Centum Park 204,,
Sharp Centum Park 206,,
Longfor Century Tower 10,,
Longfor Century Tower 8,,
Longfor Century Tower 9,,
Montage,2006,
Southbank Central,2015,
Mantri Pinnacle,2011,
Lodha Bellezza 3,,
Lodha Bellezza 4,,
Centric Sea Pattaya Tower A,,
City Towers Toyosu The Symbol,2007,"98,566"
Tomson Riviera Garden 1,2002,
Tomson Riviera Garden 2,2002,
Dongzhao Building,,"91,224"
"Tower Palace One, Tower D",1999,
Bastion,2006,"97,664"
Market Square Tower,2014,
Station Garden Tower,2004,"52,802"
AU Tower,2005,
Torun Tower,2012,"108,000"
LJZ Plaza,1996,"55,450"
Samsung C&T Corporation HQ,2005,
Samsung Life Insurance Corporation HQ,2005,
480 Queen Street,2012,"73,000"
El Paso Energy Building,,
25 Bank Street,2000,"154,952"
40 Bank Street,2000,"84,021"
One George Street,,"51,714"
Dusit Thani Hotel,1998,"60,300"
One Superior Place,1998,
Offices and Crowne Plaza Nanchang Riverside,2007,
Hudson Greene West Tower,2006,"45,617"
Ocean Palace,2008,"20,492"
The # Central Park II 201,2008,
The # Central Park II 202,2008,
Sheraton New York,,
Wind,2005,
120 North LaSalle,1989,
World Apparel Center,,"86,520"
10 South LaSalle,,"68,156"
One Park Place,2007,"87,090"
The Zenith 1,,
Viewpoint,2006,"63,199"
PSPF Commercial Tower A,2011,
PSPF Commercial Tower B,2011,
Robinson Place Tower A,,
Tower 46,2008,"78,596"
1 Jackson Park,2015,"55,223"
Kyungdong Jade 101,2008,"18,934"
Universe Life Square,2009,"18,607"
Dubai Arch Tower,2005,
1450 BRICKELL,2007,
Residencial Alfredo Volpi,2012,
Shreepati Arcade,1995,
Haeundae Hillside We've Tower 103,2010,"37,056"
Rengfeng Tower,,"101,337"
Laguna Tower,2005,
Lotte Castle President 101,2005,
Lotte Castle President 102,2005,
York Place,,
Crown Towers,,
One Columbus Place Tower I,1997,
One Columbus Place Tower II,1997,
Pinnacle Grand Park II,2015,"43,776"
Sky Las Vegas,2005,"78,038"
414 Light Street,2016,
Paraiso Bayviews,2015,
Urbana Tower 1,2009,
Urbana Tower 4,2009,
Urbana Tower 5,2009,
Urbana Tower 6,2009,
Urbana Tower 7,2009,
1818 Market Street,,"91,206"
28 State Street,,"52,960"
Bayshore Apartments,1999,
Telesis Tower,,"74,482"
Angel Place,1995,
Four World Financial Center,,
One America Plaza,,"58,529"
Mangkuluhur City Office Tower 1,2014,
The World Centre,1992,
The Tides at Lakeshore East,2006,"70,451"
Montevideo,2003,"57,530"
200 South Wacker,1979,"78,968"
Sydney Central,1990,
855 6th Avenue,2014,"53,083"
The Post Oak,2015,
Reforma 342,2009,"80,800"
Marble Towers,,
Thorn Cliff,1979,
Dalma Tower,2004,
Unixx Tower I,2013,
Lumiere,2004,
Yodoyabashi Apple Tower Residence,2005,"37,311"
Villa Ratchatewi,,
Al Habtoor Business Tower,2006,
Thang Long Number 1 Tower A,2010,
Thang Long Number 1 Tower B,,
100 Mount Street,2016,"42,817"
Forum Atmosphere Tower 1,2012,
Forum Atmosphere Tower 2,2012,
World Trade Center 1,1991,836
World Trade Center 2,1991,836
Neo China Top City A2,2005,
Northern Lights 2,,
Tour Ariane,,"63,000"
Traders Hotel and Serviced Apartments,2009,
180 Brisbane,2013,
The Peninsula Phase 4 Tower A,2016,
Studio City,2013,"160,000"
Pearl Dawn,2006,
State Audit Bureau Tower A,2012,57
Worldmark Westend 102,2007,
The St. James,2001,
Bangunan Tabung Haji,,
Gulf Bank Apartments B,,
Gulf Bank Apartments C,,
Torre Altaire I,2007,
Le Complexe Desjardins Sud,1972,
Morros City,2014,
Hotel Las Americas Golden Tower,2012,"34,699"
The Barclay,1923,
The River North Tower,2008,
The Modern at Fort Lee North Tower,2012,
The Modern at Fort Lee South Tower,2014,
Parkview West,2006,
Ameriprise Financial Center,1997,"92,903"
Park 24 Tower C,2016,
Beyond the Sea Star Tower,2009,
80 Pine Street,1957,
500 North Lake Shore Drive,2011,"49,805"
Manchester Grand Hyatt Hotel,,
Nan Fung Plaza 1,1999,
Nan Fung Plaza 2,1999,
New World Tower 1,1977,
Chaz Yorkville Condos,2013,"34,406"
Ventura Corporate Towers,2006,"169,411"
Al Yassat Tower,2004,
More Luxurious Mansion 1,,
More Luxurious Mansion 2,,
More Luxurious Mansion 3,,
De Rotterdam,2009,"162,000"
The Regal Harbour 1,,
The Regal Harbour 2,,
The Regal Harbour 3,,
The Platinum,2006,"27,950"
Century Gateway 6,2007,
Financial Times Building,,
Marriott's Custom House,1913,
China Resources Plaza Block A,2012,
Oscar by The Sea Tower 3,,
Futakotamagawa Rise Tower & Residence East,2007,
Guardian Building,1928,
The Seymour,2009,
Murjan 1,2004,
Rimal 1,2004,
Sadaf 1 & 2,2004,
Sadaf 8,2004,
Taman Anggrek I,,
Taman Anggrek II,,
Taman Anggrek III,,
Taman Anggrek IV,,
Taman Anggrek V,,
Taman Anggrek VI,,
Taman Anggrek VII,,
Taman Anggrek VIII,,
Vega Park Tower 1,2010,
Vega Park Tower 2,2010,
Cartier Manor 2,2012,
Parkview Serviced Apartments,,
IDEO Q Chula Samyan,,
The Icon Tower 1,2005,
The Icon Tower 2,2005,
The Peninsula Bangkok Hotel,,
Vasant Polaris,2006,
20 Pine,1926,"42,844"
Brisbane Square,2004,"59,500"
Menara TA One,1992,"43,888"
Sverdlovsk,2005,
Shiba-Koen First Building,,
Bayat Plaza Tower 1,2015,
85 Castlereagh Street,2009,
China Central Place Tower 2,,
Dynasty Court Tower 3-5,,
55 West Monroe,1977,"79,710"
10 Upper Bank Street,2000,"156,681"
Ontario Place,1982,
Avenue Brickell Tower,2005,
727 West Madison,2017,
333 Bush Street,,"50,422"
PNC Tower,,
John Hancock Building,,
The Ritz-Carlton Residences,2009,
The Riviera South Tower,2015,
Dubai Gate Tower 1,2005,
The Crystal Plaza,2011,
Nuwa Macau,2006,"69,000"
Casin Plaza T1,2012,
50 East Chestnut Street,2005,
D`Grafort Osaka N.Y. Tower Higobashi,2005,"25,641"
East Point City Tower 1,,
East Point City Tower 2,,
East Point City Tower 3,,
East Point City Tower 5,,
East Point City Tower 6,,
East Point City Tower 7,,
East Point City Tower 8,,
Samsung Raemian Gangdong Palace Residential Tower 103,2013,"38,029"
Air Rise Tower,2004,"61,558"
I Tower,2010,"46,177"
Foshan Information Building,2001,"45,000"
Queen's Terrace 1,,
The 250,1989,"66,558"
Royal Penisula 2-5,1999,
The Cosmos 1,2005,
The Cosmos 2,2005,
Co-op Starclass Residential Complex Tower 1,2006,
Zhengzhou Hilton Manhattan Hotel,2009,"52,254"
The Roppongi Tokyo Club Residence,2008,
Hilton San Francisco Union Square,,
1000 Second Avenue,,
First National Center,,"91,974"
Sun Tuen Mun Centre 1,,"28,439"
Sun Tuen Mun Centre 10,,"28,439"
Sun Tuen Mun Centre 2,,"28,439"
Sun Tuen Mun Centre 3,,"28,439"
Sun Tuen Mun Centre 4,,"28,439"
Sun Tuen Mun Centre 5,,"28,439"
Sun Tuen Mun Centre 6,,"28,439"
Sun Tuen Mun Centre 7,,"28,439"
Sun Tuen Mun Centre 8,,"28,439"
Sun Tuen Mun Centre 9,,"28,439"
Bodi Center Tower A,2013,
Bodi Center Tower B,2013,
2 Financial Town T3,2010,
Robinson Place Tower B,,
Pacific Plaza Condominiums,,
One Legazpi Park,2001,
Broadview Villa,,
Xindi Center Residential Tower 1,2010,
Xindi Center Residential Tower 2,2010,
Xindi Center Residential Tower 3,2010,
Xindi Center Residential Tower 4,2010,
Xindi Center Residential Tower 5,2010,
Imperial Phoenix Apartments A,,
Imperial Phoenix Apartments B,,
Imperial Phoenix Apartments C,,
Shimao Bund Garden 1,,
135W52,2013,"25,704"
Skyline Apartments,2005,
Istanbloom,2011,
Le Palazzo,2008,
VISTA,2006,
Green View Apartments R1,,
Green View Apartments R2,,
Green View Apartments R3,,
Green View Apartments R4,,
Monde,2015,
Ibiza Towers - Torre Central,,
Skyview Residence,2015,"90,500"
The LINE,2015,
Vanke Apartments R1,,
Fuller Building,1928,"27,695"
Jardim do Mar 1,,
Jardim do Mar 2,,
Les Poissions,,
Yihwa International Hotel,2010,
Al Moosa Tower 1,2004,
Guangdong Development Bank Center,,"60,782"
Hong Heng Century Plaza A,,
Hong Heng Century Plaza B,,
Hong Heng Century Plaza C,,
J Tower,2007,
Nabule Yokohama Tower and Residence,2005,"56,960"
Nha Trang Plaza Hotel,2009,
Shenzhen Rural Commercial Bank Headquarters,,"91,200"
Songdo Xi Harbour View Tower A,2007,
Songdo Xi Harbour View Tower B,2007,
Ryomyong Street 40-Storey Building,2016,
The Infinity Sathorn Square,2005,
The Via,,
The Vue,,
China Resources Center Tower B,2014,
China Resources Center Tower C,2014,
Air Offices,,
Blue Ocean,,
Grand Millennium Hotel,2008,
Saqqara Recidences 1,2012,
Torre Caney,,
Yuda Group Headquarters Tower 2,2015,
AKH Tower,2014,"64,000"
Lifan Centre A,2012,
Lifan Centre B,2012,
Oberoi Skyheights Tower 1,,
Saba Tower 1,2004,"39,060"
Zhongguancun Financial Center,2003,
Armada Tower 2,2004,
Armada Tower 3,2004,
Ichon Rex Tower C,2012,
Saba Tower 2,2004,
Saba Tower 3,2005,
Wolgok New City Tower 1,2008,
Park Lane Tower,2007,
Rembrandt Tower,1991,"52,000"
The V Kolkata Tower 1,2009,"37,161"
The V Kolkata Tower 2,2009,
Torre Krystal,2013,
Guangming Building,,
Hochhaus Neue Donau,1999,
Menara Pertiwi,2015,
Park Hyatt Busan,2007,
Saeed Tower I,,
Urban Workshop Lonsdale,,"54,000"
Baidu Headquarters West Tower,2016,
The City Tower,,
The Pakubuwono House,2013,"59,000"
IB Bank Headquarters,,
Sumitomo Mitsui Banking Corporation East Tower,2012,"89,116"
Torre Libertad,2005,"78,900"
DAMAC Esclusiva Luxury Serviced Apartments,2013,
Iidabashi Grand Bloom,2011,
Regnum Sky Tower,,
Greatwall Tower 2,,
Herbis ENT Tower,2001,"107,000"
Korail Headquarters Tower A,2007,"55,419"
Korail Headquarters Tower B,2007,"55,946"
Marunouchi Eiraku Building,2009,"139,684"
NTT DoCoMo Tohoku Building,2001,"30,616"
Beijing Greenland Center Office Tower 1,2012,
Beijing Greenland Center Office Tower 2,2012,
Zhuoyue Qianshui Wan Tower 1,,
Zhuoyue Qianshui Wan Tower 2,,
