Etihad Towers T3,Abu Dhabi,AE,260.3,60,2011,concrete,office,2007,"74,198"
Guangdong Telecom Plaza,Guangzhou,CN,260,68,2002,concrete,office,1997,"145,000"
BD Bacata Torre 1,Bogota,CO,260,67,2018,concrete,hotel / residential,2011,
Vision Tower,Dubai,AE,260,60,2011,concrete,office,2006,
SunnyWorld Center,Shenyang,CN,260,59,2014,concrete,hotel / office,2007,
Jing An Kerry Centre Tower 2,Shanghai,CN,260,58,2013,composite,hotel / office,2009,"111,082"
Samsung China Headquarters,Beijing,CN,260,57,2018,composite,office,2014,"168,936"
Yuyang Tower,Fuzhou,CN,260,56,2014,composite,office,2011,
Beijing Greenland Center,Beijing,CN,260,55,2016,composite,residential / office,2012,"172,800"
Dual Towers 1,Manama,BH,260,53,2007,concrete,office,2003,
Dual Towers 2,Manama,BH,260,53,2007,concrete,office,2003,
101 Collins Street,Melbourne,AU,260,50,1991,composite,office,,"82,800"
Transamerica Pyramid Center,San Francisco,US,260,48,1972,composite,office,1969,"65,225"
Shenzhen Special Zone Daily Tower,Shenzhen,CN,260,42,1998,concrete,office,,
Shanghai IFC North Tower,Shanghai,CN,259.9,56,2010,composite,office,2004,
1 William Street,Brisbane,AU,259.8,46,2016,concrete,office,2013,"126,800"
Comcast Building,New York City,US,259.1,70,1933,steel,office,1931,"195,095"
Commerzbank Tower,Frankfurt am Main,DE,259,56,1997,composite,office,1994,"108,000"
Philippine Bank of Communications,Makati,PH,258.6,55,2000,steel/concrete,office,1998,"117,480"
Grand Hyatt Metrocenter,Taguig City,PH,258.5,66,2016,concrete,hotel / office,2012,
Two Liberty Place,Philadelphia,US,258.5,58,1990,steel,residential / office,,"111,483"
Tamkeen Tower,Riyadh,SA,258.2,58,2012,steel/concrete,office,2009,"115,820"
The River South Tower,Bangkok,TH,258,74,2012,concrete,residential,2008,
Lanko Grand Hyatt Hotel,Chongqing,CN,258,60,2005,concrete,hotel / retail,2000,
Heilan Fortune Center,Wuxi,CN,258,59,2015,composite,office,2012,"220,000"
Sahid Sudirman Center,Jakarta,ID,258,59,2015,concrete,office,2012,"164,000"
Lanko Conference & Exhibition International Plaza Yage,Chongqing,CN,258,54,2010,concrete,office / retail,2006,
The Metropolitan Office Tower,Tianjin,CN,258,53,2013,composite,office,2008,
Zhe Jiang Fortune Financial Center - Tower 1,Hangzhou,CN,258,52,2011,composite,office,2006,
Grand Parkray Hangzhou Hotel Tower 1,Hangzhou,CN,258,50,2013,composite,hotel,2008,
Grand Lisboa,Macau,CN,258,48,2008,steel/concrete,hotel / casino,2003,
Park Tower,Chicago,US,257.4,68,2000,concrete,residential / hotel,1998,"77,632"
One Bloor Street East,Toronto,CA,257.3,78,2017,concrete,residential,2011,"78,301"
Devon Energy Center,Oklahoma City,US,257.2,52,2012,concrete,office,2009,"125,812"
Capital City St. Petersburg Tower,Moscow,RU,257.2,65,2010,concrete,residential,2005,
The Masterpiece,Hong Kong,CN,257,64,2009,concrete,residential / hotel,2000,
MesseTurm,Frankfurt am Main,DE,256.5,64,1990,concrete,office,1988,"69,700"
Raffles City Hangzhou Tower 2,Hangzhou,CN,256.5,59,2017,composite,residential / hotel / office / retail,2010,
Sorrento 1,Hong Kong,CN,256.4,75,2003,concrete,residential,2000,"53,938"
U.S. Steel Tower,Pittsburgh,US,256.3,64,1970,steel,office,1967,"217,045"
Raffles City Hangzhou Tower 1,Hangzhou,CN,256.3,61,2017,concrete,SOHO / serviced apartments / office / retail,2009,"187,119"
Mokdong Hyperion Tower A,Seoul,KR,256,69,2003,concrete,residential,,
The Imperial I,Mumbai,IN,256,60,2010,concrete,residential,2002,
The Imperial II,Mumbai,IN,256,60,2010,concrete,residential,2002,
Rinku Gate Tower,Izumisano,JP,256,56,1996,concrete/steel,hotel / office,,"118,047"
CITIC Ruibo Tower 1,Shanghai,CN,256,55,2017,composite,office,2013,
Osaka World Trade Center,Osaka,JP,256,55,1995,steel,office,,"150,000"
Corporate Avenue 2,Chongqing,CN,255.8,47,2014,composite,office,2010,"116,000"
The Astaka Tower B,Johor Bahru,MY,255.6,67,2018,concrete,residential,2014,"64,893"
Toranomon Hills,Tokyo,JP,255.5,52,2014,steel,hotel / residential / office,2011,"244,360"
Capital Tower,Singapore,SG,255.4,52,2000,composite,office,1997,"95,366"
New Century Plaza Tower 1,Nanjing,CN,255.2,48,2006,concrete,office,,"55,000"
One Bennett Park,Chicago,US,255.2,67,2018,concrete,residential,2016,
Langham Place Office Tower,Hong Kong,CN,255.1,59,2004,concrete,office,,"65,868"
Jumeirah Nanjing Hotel & International Youth Cultural Centre Tower 1,Nanjing,CN,255,61,2015,composite,serviced apartments / hotel,2012,"92,000"
Wenzhou Zhixin Plaza,Wenzhou,CN,255,53,2016,concrete,hotel / office,2008,
Regent Emirates Pearl,Abu Dhabi,AE,255,52,2016,concrete,hotel / residential,2009,"130,234"
Prima Pearl Apartments,Melbourne,AU,254,72,2014,concrete,residential,2012,
Millennium Centennial Center,Jakarta,ID,254,53,2019,concrete,office,2016,"89,000"
Shenzhen AVIC Plaza,Shenzhen,CN,254,52,2012,composite,office,2007,
Dubai Marriott Harbour Hotel and Suites,Dubai,AE,253.8,63,2007,concrete,residential / hotel,2004,"89,115"
Wongtee Plaza,Shenzhen,CN,253.6,65,2016,composite,office,2013,
Raffles Hotel,Jakarta,ID,253.3,52,2015,concrete,residential / hotel,2009,"86,799"
Kempinski Residences and Suites,Doha,QA,253.3,64,2009,concrete,residential,,"121,862"
Chengjieyi Center,Huizhou,CN,253,54,2015,composite,residential / office,2012,"190,000"
Poly International Center,Liuzhou,CN,252.8,53,2018,concrete,hotel / office,2014,"140,000"
R&F International Business Center Phase 2,Guangzhou,CN,252.6,53,2016,composite,office,2012,
Highcliff,Hong Kong,CN,252.3,73,2003,concrete,residential,2000,"34,931"
Golden Eagle Plaza,Suzhou,CN,252,55,2016,composite,multiple,2013,
The Pakubuwono Signature,Jakarta,ID,252,50,2014,concrete,residential,2011,"75,714"
Bank of Shanghai Headquarters Building,Shanghai,CN,252,46,2005,composite,office,2002,"107,977"
Panorama Tower,Miami,US,251.9,81,2018,concrete,residential / hotel / office,2014,"241,548"
Conrad Dubai,Dubai,AE,251.2,51,2013,concrete,hotel / office,2008,"134,729"
The Harbourside,Hong Kong,CN,251.2,73,2003,concrete,residential,2000,"128,845"
Rialto Towers,Melbourne,AU,251.1,63,1986,concrete,office,1982,
Jiali Plaza,Wuhan,CN,251,57,1997,concrete,office,,"191,400"
5 Taian Dao,Tianjin,CN,250.8,45,2015,composite,office,2010,
Trump Tower At Century City,Makati,PH,250.7,58,2017,concrete,residential,2012,
Hunter Douglas International Plaza,Guiyang,CN,250.3,59,2015,composite,hotel / office,2010,
56 Leonard,New York City,US,250.2,57,2016,concrete,residential,2008,"46,452"
Skysuites @ Anson Enggor Street,Singapore,SG,250,72,2014,concrete,residential,2011,"23,420"
Altez @ Enggor Street,Singapore,SG,250,62,2014,concrete,residential,2010,"26,501"
Excellence Century Plaza Tower 2,Shenzhen,CN,250,57,2010,composite,hotel / office,2007,
Bravo Park Place,Guangzhou,CN,250,55,2016,composite,office / hotel,2014,
South China International Wharf Service Center,Guangzhou,CN,250,55,2018,composite,office,2014,
HKRI Centre One,Shanghai,CN,250,51,2016,composite,office,2012,"107,000"
Fusheng Qianlong Plaza,Fuzhou,CN,250,50,2016,composite,office,2013,
Chelsea Tower,Dubai,AE,250,49,2005,concrete,residential / hotel,2003,"65,920"
Center 66 Office 1,Wuxi,CN,250,44,2014,composite,office / retail,,"88,560"
Beijing Yintai Centre - Park Tower,Beijing,CN,250,63,2008,steel,residential / hotel,2002,"113,000"
Lianyungang Lu 66,Qingdao,CN,250,56,2018,composite,office,2013,"160,590"
One Atlantic Center,Atlanta,US,249.9,50,1987,composite,office,,"102,073"
Xiamen Shimao Straits Tower A,Xiamen,CN,249.9,59,2015,composite,residential / hotel / office,2011,
Shanghai IFC South Tower,Shanghai,CN,249.9,48,2009,composite,hotel / office,2004,
The Shang Salcedo,Makati,PH,249.8,67,2017,concrete,residential,2012,
Haihang International Plaza Tower A,Haikou,CN,249.8,54,2014,composite,hotel / office,2010,
KLI 63 Building,Seoul,KR,249.6,60,1985,steel,office,1979,"166,207"
The Legacy at Millennium Park,Chicago,US,249.3,73,2010,concrete,residential,2007,"99,649"
Xinjiekou Department Store Phase 2,Nanjing,CN,249,60,2009,composite,office,2006,
China Merchants Bank Tower,Shenzhen,CN,249,53,2001,steel,office,1999,"114,500"
Yunfu Tower,Wuxi,CN,249,53,2015,composite,office,2011,
Central Park Tower,Perth,AU,249,52,1992,concrete,office,1989,"66,500"
Shenzhen University Subway Station Tower,Shenzhen,CN,249,51,2017,composite,hotel / office,2014,
Torre de Cristal,Madrid,ES,249,50,2008,concrete,office,2004,"59,827"
Infinity,Brisbane,AU,249,81,2014,concrete,residential,2010,"59,136"
Stantec Tower,Edmonton,CA,248.9,66,2019,composite,residential / office,2015,
One Museum Place,Shanghai,CN,248.9,54,2018,composite,office,2014,"184,000"
Yunda Central Plaza - St. Regis Hotel,Changsha,CN,248.8,63,2016,composite,hotel,2012,
Hwaseong Dongtan Metapolis 101,Hwaseong,KR,248.7,66,2010,concrete,residential,2006,
Ahuja Towers,Mumbai,IN,248.5,54,2015,steel/concrete,residential,2010,"74,436"
Torre Cepsa,Madrid,ES,248.3,49,2008,composite,office,2004,"107,966"
CitySpire,New York City,US,248.1,75,1987,concrete,residential / office,,"77,110"
Poly Business Center Office Tower,Foshan,CN,248,55,2016,composite,office,2011,
RunHua International Building,Wuxi,CN,248,55,2009,concrete,residential / hotel / office,2005,
Hongdou International Plaza,Wuxi,CN,248,45,2009,concrete,residential / office,,
Hangzhou Telecom Mansion,Hangzhou,CN,248,41,2003,concrete,office,1999,"59,201"
Midtown Tower,Tokyo,JP,247.9,54,2007,steel,hotel / office,2003,"234,000"
28 Liberty,New York City,US,247.8,60,1961,steel,office / retail,1957,"213,675"
Artwin I,Incheon,KR,247.8,72,2015,concrete,residential / hotel,2012,
Artwin II,Incheon,KR,247.8,72,2015,concrete,residential / hotel,2012,
Hwaseong Dongtan Metapolis 104,Hwaseong,KR,247.4,66,2010,concrete,residential,2006,
State Tower,Bangkok,TH,247.2,68,2001,concrete,residential / serviced apartments / hotel / office,,"330,000"
Jia Fa Centre,Chongqing,CN,247.2,52,2015,concrete,hotel / office / retail,2008,
One Avighna Park,Mumbai,IN,247,61,2017,concrete,residential,2010,"61,873"
Brookfield Place Tower One,Calgary,CA,247,56,2017,composite,office,2013,"223,000"
Chengdu International Finance Square Tower 1,Chengdu,CN,247,50,2014,composite,office,2010,
Chengdu International Finance Square Tower 2,Chengdu,CN,247,50,2014,composite,office,2010,
Midland Square,Nagoya,JP,247,48,2007,steel,office,2003,
181 Fremont,San Francisco,US,246.9,56,2018,steel,residential / office,2013,"62,263"
Victoria One,Melbourne,AU,246.8,76,2018,concrete,residential,2014,"54,000"
Rolex Tower,Dubai,AE,246.8,59,2010,concrete,residential / office,2007,"56,429"
YooPanama Inspired by Starck,Panama City,PA,246.8,78,2013,concrete,residential,2007,"149,335"
4 Times Square,New York City,US,246.5,48,1999,steel,office,1996,
The-W 101,Busan,KR,246.4,69,2017,concrete,residential,2015,
The-W 102,Busan,KR,246.4,69,2017,concrete,residential,2015,
The-W 103,Busan,KR,246.4,69,2017,concrete,residential,2015,
The-W 104,Busan,KR,246.4,69,2017,concrete,residential,2015,
MetLife Building,New York City,US,246.3,59,1963,steel,office,1960,"263,985"
Ningbo Bank of China Headquarters,Ningbo,CN,246.2,50,2016,composite,office,2012,"107,787"
Torre Reforma,Mexico City,MX,246,56,2016,composite,office,2009,"77,053"
Shangbang Leasing Tower,Tianjin,CN,246,54,2016,composite,office,2010,
Kaiyuan Finance Center,Shijiazhuang,CN,246,52,2012,composite,residential / hotel / office,2008,"170,000"
Evolution Tower,Moscow,RU,246,55,2015,concrete,office,2008,"82,000"
Shenzhen Stock Exchange,Shenzhen,CN,245.8,46,2013,composite,office,2008,"170,000"
Tencent Seafront Tower 1,Shenzhen,CN,245.8,50,2017,composite,office,,
Ocean Two,Panama City,PA,245.7,73,2010,concrete,residential,2005,
Bloomberg Tower,New York City,US,245.6,54,2004,concrete/steel,residential / office,2000,"84,000"
FKI Tower,Seoul,KR,245.5,50,2013,composite,office,2010,"116,037"
Forebase Financial Plaza,Chongqing,CN,245.3,54,2014,concrete,hotel / office,2007,"112,675"
Longemont Asia Pacific Center Tower A,Shenyang,CN,245.2,56,2013,concrete,office,2007,
Longemont Asia Pacific Center Tower B,Shenyang,CN,245.2,56,2013,concrete,office,2007,
The Sail @ Marina Bay,Singapore,SG,245,70,2008,concrete,residential,2005,"118,182"
Shenzhen Bay Ecocity B-Tech Tower 2,Shenzhen,CN,245,54,2018,composite,office,2014,
Al Fattan Tower,Dubai,AE,245,51,2006,concrete,residential,2003,
JR Central Office Tower,Nagoya,JP,245,51,2000,composite,office,1990,
Oasis Beach Tower,Dubai,AE,245,51,2006,concrete,residential,2003,
Marina Bay Financial Centre Office Tower II,Singapore,SG,245,50,2010,concrete,office,2006,"95,662"
One Raffles Quay North Tower,Singapore,SG,245,50,2006,composite,office,2002,
Sinarmas MSIG Tower,Jakarta,ID,245,48,2015,concrete,office,2012,"81,598"
Anhui New Broadcasting & TV Center,Hefei,CN,245,46,2013,composite,office,2009,"190,582"
Global Harbor North Tower,Shanghai,CN,245,45,2014,concrete,serviced apartments / office / retail,2011,"154,000"
Global Harbor South Tower,Shanghai,CN,245,45,2014,concrete,office / residential / hotel / retail,2011,"154,000"
Ocean Financial Centre,Singapore,SG,245,43,2011,concrete,office,2007,"92,000"
Shin Kong Life Tower,Taipei,TW,244.8,51,1993,steel,office,1989,
The Centrale,New York City,US,244.8,64,2019,concrete,residential,2016,"23,525"
Palm Tower 1,Doha,QA,244.5,58,2011,composite,office,2006,"130,000"
Palm Tower 2,Doha,QA,244.5,58,2011,composite,office,2006,"130,000"
Moshe Aviv Tower,Ramat Gan,IL,244,68,2001,concrete,residential / office,1998,"96,000"
Chifley Tower,Sydney,AU,244,50,1992,steel,office,1988,"90,000"
Gramercy Residences,Makati,PH,243.9,71,2013,concrete,residential,2008,
Arenco Tower,Dubai,AE,243.8,46,2008,concrete,office,2005,
Yixing Dongjiu Tower,Yixing,CN,243.8,56,2012,composite,hotel / office,2010,"161,725"
Menara Maybank,Kuala Lumpur,MY,243.5,50,1988,concrete,office,,"167,300"
Tokyo Metropolitan Government Building,Tokyo,JP,243.4,48,1991,concrete,office,1988,"196,000"
Soleil,Brisbane,AU,243,79,2012,concrete,residential,2008,"64,559"
Setia Eco City - Vogue Suite One,Kuala Lumpur,MY,243,63,2017,concrete,residential,2012,
MidValley Tower of Light,Kuala Lumpur,MY,243,56,2018,concrete,office,2013,
R&F Center,Guangzhou,CN,243,54,2007,concrete,office,,
Citigroup Centre,Sydney,AU,243,50,2000,concrete,office,1998,
Changjiang Media Tower,Wuhan,CN,243,49,2017,composite,office,2013,
Dalian Futures Square 1,Dalian,CN,242.8,53,2010,composite,office,2006,
Dalian Futures Square 2,Dalian,CN,242.8,53,2010,composite,office,2006,
The Tower,Dubai,AE,242.6,54,2002,composite,residential,2000,"46,454"
Soul,Gold Coast,AU,242.6,76,2012,concrete,residential,2008,"49,465"
Federation Tower - Zapad Tower,Moscow,RU,242.5,63,2008,concrete,residential / office,2005,
Neo China Top City A1,Chongqing,CN,242.4,54,2009,concrete,hotel / office / retail,2005,
Pearl Tower,Panama City,PA,242.2,70,2011,concrete,residential,2007,
Waldorf Astoria + Magnolias Ratchaprasong,Bangkok,TH,242,60,2016,concrete,residential / hotel,2012,
Asia Pacific Tower & Jinling Hotel,Nanjing,CN,242,57,2014,composite,hotel / office,2008,"120,000"
Binhu Times Square,Hefei,CN,242,54,2018,composite,residential / hotel / office,2010,
Dalian World Trade Center,Dalian,CN,242,50,2000,steel,office,1997,"94,866"
CapitaGreen,Singapore,SG,242,40,2014,composite,office,2012,"79,383"
BNY Mellon Bank Center,Philadelphia,US,241.4,54,1990,composite,office,,
111 Murray Street,New York City,US,241.4,58,2018,concrete,residential,2015,"34,560"
Woolworth Building,New York City,US,241.4,57,1913,steel,residential / office,1910,"120,773"
IDS Center,Minneapolis,US,241.4,55,1973,composite,office,1969,"111,483"
World Trade Center Doha,Doha,QA,241.1,51,2013,composite,office,2009,"141,968"
Western International Finance Center Conrad Hotel,Chengdu,CN,241,56,2015,composite,hotel,2012,
200 Clarendon,Boston,US,240.8,62,1976,steel,office,1972,"191,380"
Bucheon Kumho Richensia Tower 1,Bucheon,KR,240.7,66,2012,concrete,residential,2007,
Bucheon Kumho Richensia Tower 2,Bucheon,KR,240.7,66,2012,concrete,residential,2007,
Four Seasons Hotel & Tower,Miami,US,240.4,64,2003,concrete,residential / hotel / office,2000,"167,224"
Lee Garden One,Hong Kong,CN,240.4,50,1998,composite,office,1996,"84,665"
Ryomyong Street 70-Storey Building,Pyongyang,KP,240,70,2017,concrete,residential,2016,
Kipco Tower,Kuwait City,KW,240,60,2011,concrete,residential / office,2005,
Sunshine 60 Tower,Tokyo,JP,240,60,1978,composite,office,1973,"241,546"
Jin Wan Plaza 2,Tianjin,CN,240,58,2015,composite,office,2011,
Banyan Tree Signatures,Kuala Lumpur,MY,240,55,2016,concrete,hotel / residential,2012,
Sandy Federal Tower,Fuzhou,CN,240,55,2017,composite,hotel / office,2012,
Suzhou RunHua Global Building B,Suzhou,CN,240,54,2010,composite,residential,2007,
Crystal Tower,Kuwait City,KW,240,52,2014,concrete,office,2008,"42,000"
Bahrain World Trade Center 1,Manama,BH,240,45,2008,steel/concrete,office,2004,
Bahrain World Trade Center 2,Manama,BH,240,45,2008,steel/concrete,office,2004,
Greatwall Tower 1,Wuhan,CN,240,40,2015,concrete,office,,
Deutsche Bank Place,Sydney,AU,240,39,2005,composite,office,2003,"67,370"
NTT DoCoMo Yoyogi Building,Tokyo,JP,240,33,2000,steel,office,,"51,118"
Comerica Bank Tower,Dallas,US,239.9,60,1987,composite,office,,"142,233"
Duke Energy Center,Charlotte,US,239.7,48,2010,concrete/steel,office,2007,"144,825"
Mokdong Hyperion Tower B,Seoul,KR,239.3,63,2003,concrete,residential,1999,
Menam Residence,Bangkok,TH,239.3,59,2017,concrete,residential,2014,
300 North LaSalle,Chicago,US,239.1,60,2009,composite,office,2006,"102,192"
Tianjin Junlin Tianxia Building,Tianjin,CN,239,64,2010,concrete,residential / hotel,2007,
Commerce Court West,Toronto,CA,239,57,1973,composite,office,,"125,883"
International Finance Center,Nanchang,CN,239,48,2011,concrete,office,2008,
Yowe Center,Kunming,CN,239,47,2018,concrete,office,2015,
Marina Bay Financial Centre Office Tower III,Singapore,SG,239,46,2012,concrete,office,2009,
Beijing Television Center,Beijing,CN,239,42,2006,steel,office,2002,"197,925"
MV Lomonosov State University,Moscow,RU,239,39,1953,steel,education,1949,
Discovery Primea,Makati,PH,238.8,67,2014,concrete,residential / hotel,2010,"65,392"
Anhui International Trade Center Tower 1,Hefei,CN,238.8,57,2013,composite,office,2008,
Imperia Tower,Moscow,RU,238.7,60,2011,concrete,residential / hotel / office,2001,"287,724"
Xinhua International Building,Chongqing,CN,238.6,53,2011,concrete,office / retail,2008,"65,167"
The Central Bank of Kuwait New Headquarters Building,Kuwait City,KW,238.5,41,2016,composite,office,2008,"52,472"
Azrieli Sarona Tower,Tel Aviv,IL,238.4,54,2017,concrete,office,2012,"125,000"
Tsingdao Center Tower A,Qingdao,CN,238.3,51,2014,composite,office,2009,"78,000"
Tsingdao Center Tower B,Qingdao,CN,238.3,51,2014,composite,serviced apartments / hotel,2009,"93,000"
